"","I_all_1825","kappa_value_1c","kappa_value_2c","kappa_value_11","kappa_value_22","kappa_value_12","kappa_value_21","gamma_value_VA","gamma_value_EC"
"4655",1622.20579070902,0.201147427172037,0.201147427172037,0.25377592118913,0.25377592118913,0.25377592118913,0.25377592118913,0.0446894322041422,0.0446894322041422
"4656",2194.73921390277,0.0578584342786465,0.0578584342786465,0.0361861752052293,0.0361861752052293,0.0361861752052293,0.0361861752052293,0.0566193172757933,0.0566193172757933
"4657",2277.56385188152,0.0066116828035388,0.0066116828035388,0.00904111405513558,0.00904111405513558,0.00904111405513558,0.00904111405513558,0.00597362176074181,0.00597362176074181
"4658",1613.77043475474,0.0726327974756883,0.0726327974756883,0.0917405987080169,0.0917405987080169,0.0917405987080169,0.0917405987080169,0.0105422115869634,0.0105422115869634
"4659",2136.32647274413,0.0785299466739111,0.0785299466739111,0.0620393241690468,0.0620393241690468,0.0620393241690468,0.0620393241690468,0.0655283951714216,0.0655283951714216
"4660",2331.80665838997,0.0275236619660099,0.0275236619660099,0.0358614989857587,0.0358614989857587,0.0358614989857587,0.0358614989857587,0.0696417492036941,0.0696417492036941
"4661",1779.66598488852,0.170103164274564,0.170103164274564,0.233722919960549,0.233722919960549,0.233722919960549,0.233722919960549,0.0547100569408433,0.0547100569408433
"4662",2103.76129263679,0.0722828763777073,0.0722828763777073,0.0676479395904331,0.0676479395904331,0.0676479395904331,0.0676479395904331,0.0466346762021631,0.0466346762021631
"4663",1558.71533153122,0.107145139196248,0.107145139196248,0.1137098916338,0.1137098916338,0.1137098916338,0.1137098916338,0.0150449938694341,0.0150449938694341
"4664",1787.46305620474,0.159141875883521,0.159141875883521,0.216129377682061,0.216129377682061,0.216129377682061,0.216129377682061,0.0497970017682668,0.0497970017682668
"4665",1859.41360672188,0.120387189517432,0.120387189517432,0.178255231363707,0.178255231363707,0.178255231363707,0.178255231363707,0.0400462777421158,0.0400462777421158
"4666",2099.10121511855,0.088222346259488,0.088222346259488,0.0544091906395648,0.0544091906395648,0.0544091906395648,0.0544091906395648,0.0633160446970444,0.0633160446970444
"4667",2071.26849191582,0.0936474804842678,0.0936474804842678,0.0602464533708119,0.0602464533708119,0.0602464533708119,0.0602464533708119,0.0601087411153829,0.0601087411153829
"4668",1867.64464502745,0.136469426572213,0.136469426572213,0.124590550581505,0.124590550581505,0.124590550581505,0.124590550581505,0.0480348024681164,0.0480348024681164
"4669",1207.25931762539,0.0938422903808758,0.0938422903808758,0.116949021556871,0.116949021556871,0.116949021556871,0.116949021556871,0.00664214707917068,0.00664214707917068
"4670",1609.96366094704,0.187331402773816,0.187331402773816,0.156391988993981,0.156391988993981,0.156391988993981,0.156391988993981,0.0362411502363859,0.0362411502363859
"4671",2093.5703179385,0.0782976594181189,0.0782976594181189,0.0994039867170352,0.0994039867170352,0.0994039867170352,0.0994039867170352,0.0515571074934304,0.0515571074934304
